,day,month,year,film,released,rating,review_link,film_link,numeric_rating,name,director,rating_value,released_event,url,image
296,17,Oct,2021,The Swimmer,1968,× ★★★½,,/marvelfan69/film/the-swimmer/,7,The Swimmer,"[{'@type': 'Person', 'name': 'Frank Perry', 'sameAs': '/director/frank-perry/'}]",4.01,"[{'@type': 'PublicationEvent', 'startDate': '1968'}]",https://letterboxd.com/film/the-swimmer/,https://a.ltrbxd.com/resized/film-poster/2/9/6/9/6/29696-the-swimmer-0-230-0-345-crop.jpg?v=8df97976d7
297,11,Oct,2021,Carol,2015,× ★★★★★,,/marvelfan69/film/carol-2015/,10,Carol,"[{'@type': 'Person', 'name': 'Todd Haynes', 'sameAs': '/director/todd-haynes/'}]",4.01,"[{'@type': 'PublicationEvent', 'startDate': '2015'}]",https://letterboxd.com/film/carol-2015/,https://a.ltrbxd.com/resized/film-poster/1/8/2/1/4/2/182142-carol-0-230-0-345-crop.jpg?v=41ac88b68e
298,07,Oct,2021,Autumn Sonata,1978,× ★★★★,,/marvelfan69/film/autumn-sonata/,8,Autumn Sonata,"[{'@type': 'Person', 'name': 'Ingmar Bergman', 'sameAs': '/director/ingmar-bergman/'}]",4.46,"[{'@type': 'PublicationEvent', 'startDate': '1978'}]",https://letterboxd.com/film/autumn-sonata/,https://a.ltrbxd.com/resized/sm/upload/dr/d3/nw/gv/m4I32itPMlRWqWJamFAwFDbrBXp-0-230-0-345-crop.jpg?v=45433653ca
299,03,Oct,2021,The Many Saints of Newark,2021,× ★,,/marvelfan69/film/the-many-saints-of-newark/,2,The Many Saints of Newark,"[{'@type': 'Person', 'name': 'Alan Taylor', 'sameAs': '/director/alan-taylor/'}]",2.85,"[{'@type': 'PublicationEvent', 'startDate': '2021'}]",https://letterboxd.com/film/the-many-saints-of-newark/,https://a.ltrbxd.com/resized/film-poster/4/5/4/0/0/8/454008-the-many-saints-of-newark-0-230-0-345-crop.jpg?v=804a09da90
300,30,Sep,2021,Life Is Sweet,1990,× ★★★★½,,/marvelfan69/film/life-is-sweet/,9,Life Is Sweet,"[{'@type': 'Person', 'name': 'Mike Leigh', 'sameAs': '/director/mike-leigh/'}]",3.91,"[{'@type': 'PublicationEvent', 'startDate': '1990'}]",https://letterboxd.com/film/life-is-sweet/,https://a.ltrbxd.com/resized/sm/upload/wz/e3/fu/jd/l7H4CZmv1h4pUWBy0OD06oWx2aQ-0-230-0-345-crop.jpg?v=a58023d6c0
301,25,Sep,2021,Happy-Go-Lucky,2008,× ★★★★½,,/marvelfan69/film/happy-go-lucky/,9,Happy-Go-Lucky,"[{'@type': 'Person', 'name': 'Mike Leigh', 'sameAs': '/director/mike-leigh/'}]",3.82,"[{'@type': 'PublicationEvent', 'startDate': '2008'}]",https://letterboxd.com/film/happy-go-lucky/,https://a.ltrbxd.com/resized/film-poster/4/6/1/6/6/46166-happy-go-lucky-0-230-0-345-crop.jpg?v=1ed5878cce
302,19,Sep,2021,Surviving Desire,1992,× ★★★½,,/marvelfan69/film/surviving-desire/,7,Surviving Desire,"[{'@type': 'Person', 'name': 'Hal Hartley', 'sameAs': '/director/hal-hartley/'}]",3.71,"[{'@type': 'PublicationEvent', 'startDate': '1992'}]",https://letterboxd.com/film/surviving-desire/,https://a.ltrbxd.com/resized/film-poster/7/8/5/0/0/78500-surviving-desire-0-230-0-345-crop.jpg?v=d8024f6fb2
303,08,Sep,2021,August in the Water,1995,× ★★★½,,/marvelfan69/film/august-in-the-water/,7,August in the Water,"[{'@type': 'Person', 'name': 'Gakuryu Ishii', 'sameAs': '/director/gakuryu-ishii/'}]",4.07,"[{'@type': 'PublicationEvent', 'startDate': '1995'}]",https://letterboxd.com/film/august-in-the-water/,https://a.ltrbxd.com/resized/film-poster/8/4/5/1/0/84510-august-in-the-water-0-230-0-345-crop.jpg?v=2cc689bcd8
304,05,Sep,2021,Trust,1990,× ★★★★,/marvelfan69/film/trust/,/marvelfan69/film/trust/,8,Trust,"[{'@type': 'Person', 'name': 'Hal Hartley', 'sameAs': '/director/hal-hartley/'}]",3.99,"[{'@type': 'PublicationEvent', 'startDate': '1990'}]",https://letterboxd.com/film/trust/,https://a.ltrbxd.com/resized/film-poster/2/7/1/4/6/27146-trust-0-230-0-345-crop.jpg?v=c8f6078b90
305,04,Sep,2021,Shang-Chi and the Legend of the Ten Rings,2021,× ★★★,,/marvelfan69/film/shang-chi-and-the-legend-of-the-ten-rings/,6,Shang-Chi and the Legend of the Ten Rings,"[{'@type': 'Person', 'name': 'Destin Daniel Cretton', 'sameAs': '/director/destin-daniel-cretton/'}]",3.44,"[{'@type': 'PublicationEvent', 'startDate': '2021'}]",https://letterboxd.com/film/shang-chi-and-the-legend-of-the-ten-rings/,https://a.ltrbxd.com/resized/film-poster/4/9/4/9/6/9/494969-shang-chi-and-the-legend-of-the-ten-rings-0-230-0-345-crop.jpg?v=49ce6b6893
306,15,Aug,2021,10 Things I Hate About You,1999,×,,/marvelfan69/film/10-things-i-hate-about-you/,0,10 Things I Hate About You,"[{'@type': 'Person', 'name': 'Gil Junger', 'sameAs': '/director/gil-junger/'}]",4.01,"[{'@type': 'PublicationEvent', 'startDate': '1999'}]",https://letterboxd.com/film/10-things-i-hate-about-you/,https://a.ltrbxd.com/resized/sm/upload/hl/jj/br/9g/Kd5OkBc6GyUa1tIpxYUHLpyE2t-0-230-0-345-crop.jpg?v=a2db0a150a
307,13,Aug,2021,The Suicide Squad,2021,× ★★★½,,/marvelfan69/film/the-suicide-squad/,7,The Suicide Squad,"[{'@type': 'Person', 'name': 'James Gunn', 'sameAs': '/director/james-gunn/'}]",3.5,"[{'@type': 'PublicationEvent', 'startDate': '2021'}]",https://letterboxd.com/film/the-suicide-squad/,https://a.ltrbxd.com/resized/film-poster/3/6/9/8/3/5/369835-the-suicide-squad-0-230-0-345-crop.jpg?v=8503fd610a
308,08,Aug,2021,Manhattan,1979,× ★★★½,,/marvelfan69/film/manhattan/,7,Manhattan,"[{'@type': 'Person', 'name': 'Woody Allen', 'sameAs': '/director/woody-allen/'}]",3.9,"[{'@type': 'PublicationEvent', 'startDate': '1979'}]",https://letterboxd.com/film/manhattan/,https://a.ltrbxd.com/resized/film-poster/5/1/4/3/0/51430-manhattan-0-230-0-345-crop.jpg?v=dc21eabab2
309,25,Jul,2021,Perfect Blue,1997,× ★★★½,,/marvelfan69/film/perfect-blue/,7,Perfect Blue,"[{'@type': 'Person', 'name': 'Satoshi Kon', 'sameAs': '/director/satoshi-kon/'}]",4.39,"[{'@type': 'PublicationEvent', 'startDate': '1997'}]",https://letterboxd.com/film/perfect-blue/,https://a.ltrbxd.com/resized/film-poster/4/6/1/7/5/46175-perfect-blue-0-230-0-345-crop.jpg?v=1ed5878cce
310,24,Jul,2021,Only Yesterday,1991,× ★★★,/marvelfan69/film/only-yesterday/,/marvelfan69/film/only-yesterday/,6,Only Yesterday,"[{'@type': 'Person', 'name': 'Isao Takahata', 'sameAs': '/director/isao-takahata-1/'}]",3.93,"[{'@type': 'PublicationEvent', 'startDate': '1991'}]",https://letterboxd.com/film/only-yesterday/,https://a.ltrbxd.com/resized/film-poster/4/2/6/1/3/42613-only-yesterday-0-230-0-345-crop.jpg?v=cc0bd36c20
311,24,Jul,2021,Spider-Man,2002,× ★★★★,,/marvelfan69/film/spider-man/,8,Spider-Man,"[{'@type': 'Person', 'name': 'Sam Raimi', 'sameAs': '/director/sam-raimi/'}]",3.79,"[{'@type': 'PublicationEvent', 'startDate': '2002'}]",https://letterboxd.com/film/spider-man/,https://a.ltrbxd.com/resized/film-poster/5/1/5/6/1/51561-spider-man-0-230-0-345-crop.jpg?v=a7394840f4
312,24,Jul,2021,Clue,1985,× ★★★½,,/marvelfan69/film/clue/,7,Clue,"[{'@type': 'Person', 'name': 'Jonathan Lynn', 'sameAs': '/director/jonathan-lynn/'}]",3.86,"[{'@type': 'PublicationEvent', 'startDate': '1985'}]",https://letterboxd.com/film/clue/,https://a.ltrbxd.com/resized/film-poster/4/2/5/3/1/42531-clue-0-230-0-345-crop.jpg?v=feff5bd18c
313,23,Jul,2021,Psycho,1960,× ★★★½,/marvelfan69/film/psycho/,/marvelfan69/film/psycho/,7,Psycho,"[{'@type': 'Person', 'name': 'Alfred Hitchcock', 'sameAs': '/director/alfred-hitchcock/'}]",4.32,"[{'@type': 'PublicationEvent', 'startDate': '1960'}]",https://letterboxd.com/film/psycho/,https://a.ltrbxd.com/resized/film-poster/5/1/5/7/8/51578-psycho-0-230-0-345-crop.jpg?v=7250c49dcd
314,22,Jul,2021,The Conformist,1970,× ★★★½,/marvelfan69/film/the-conformist/,/marvelfan69/film/the-conformist/,7,The Conformist,"[{'@type': 'Person', 'name': 'Bernardo Bertolucci', 'sameAs': '/director/bernardo-bertolucci/'}]",4.18,"[{'@type': 'PublicationEvent', 'startDate': '1970'}]",https://letterboxd.com/film/the-conformist/,https://a.ltrbxd.com/resized/film-poster/4/7/7/4/4/47744-the-conformist-0-230-0-345-crop.jpg?v=8552e23bed
315,18,Jul,2021,Phantom of the Paradise,1974,× ★★★★,,/marvelfan69/film/phantom-of-the-paradise/,8,Phantom of the Paradise,"[{'@type': 'Person', 'name': 'Brian De Palma', 'sameAs': '/director/brian-de-palma/'}]",4.08,"[{'@type': 'PublicationEvent', 'startDate': '1974'}]",https://letterboxd.com/film/phantom-of-the-paradise/,https://a.ltrbxd.com/resized/film-poster/3/4/6/1/5/34615-phantom-of-the-paradise-0-230-0-345-crop.jpg?v=3c231dd1ff
316,03,Jul,2021,Memories of Murder,2003,× ★★★★½,,/marvelfan69/film/memories-of-murder/,9,Memories of Murder,"[{'@type': 'Person', 'name': 'Bong Joon-ho', 'sameAs': '/director/bong-joon-ho/'}]",4.41,"[{'@type': 'PublicationEvent', 'startDate': '2003'}]",https://letterboxd.com/film/memories-of-murder/,https://a.ltrbxd.com/resized/sm/upload/84/xt/e8/mw/gawnVe9cFowdoDLo9Pok12NTw39-0-230-0-345-crop.jpg?v=7cad204593
317,01,Jul,2021,Tender Mercies,1983,× ★★★★,/marvelfan69/film/tender-mercies/,/marvelfan69/film/tender-mercies/,8,Tender Mercies,"[{'@type': 'Person', 'name': 'Bruce Beresford', 'sameAs': '/director/bruce-beresford-1/'}]",3.73,"[{'@type': 'PublicationEvent', 'startDate': '1983'}]",https://letterboxd.com/film/tender-mercies/,https://a.ltrbxd.com/resized/film-poster/2/2/9/4/5/22945-tender-mercies-0-230-0-345-crop.jpg?v=d1361e8c7d
318,23,Jun,2021,The Sparks Brothers,2021,× ★★★,/marvelfan69/film/the-sparks-brothers/,/marvelfan69/film/the-sparks-brothers/,6,The Sparks Brothers,"[{'@type': 'Person', 'name': 'Edgar Wright', 'sameAs': '/director/edgar-wright/'}]",3.85,"[{'@type': 'PublicationEvent', 'startDate': '2021'}]",https://letterboxd.com/film/the-sparks-brothers/,https://a.ltrbxd.com/resized/film-poster/6/9/5/5/3/1/695531-the-sparks-brothers-0-230-0-345-crop.jpg?v=8ecbd052d1
319,13,Jun,2021,Casualties of War,1989,× ★★★½,/marvelfan69/film/casualties-of-war/,/marvelfan69/film/casualties-of-war/,7,Casualties of War,"[{'@type': 'Person', 'name': 'Brian De Palma', 'sameAs': '/director/brian-de-palma/'}]",3.63,"[{'@type': 'PublicationEvent', 'startDate': '1989'}]",https://letterboxd.com/film/casualties-of-war/,https://a.ltrbxd.com/resized/film-poster/4/6/5/0/7/46507-casualties-of-war-0-230-0-345-crop.jpg?v=0e498d3823
320,21,May,2021,Scott Pilgrim vs. the World,2010,× ★★★★,,/marvelfan69/film/scott-pilgrim-vs-the-world/,8,Scott Pilgrim vs. the World,"[{'@type': 'Person', 'name': 'Edgar Wright', 'sameAs': '/director/edgar-wright/'}]",3.87,"[{'@type': 'PublicationEvent', 'startDate': '2010'}]",https://letterboxd.com/film/scott-pilgrim-vs-the-world/,https://a.ltrbxd.com/resized/sm/upload/vs/75/02/fx/2B5zjs5E3xerqAyowpw3QcOCyLq-0-230-0-345-crop.jpg?v=3aef2095df
321,10,May,2021,Dragon: The Bruce Lee Story,1993,× ★★★,,/marvelfan69/film/dragon-the-bruce-lee-story/,6,Dragon: The Bruce Lee Story,"[{'@type': 'Person', 'name': 'Rob Cohen', 'sameAs': '/director/rob-cohen/'}]",3.34,"[{'@type': 'PublicationEvent', 'startDate': '1993'}]",https://letterboxd.com/film/dragon-the-bruce-lee-story/,https://a.ltrbxd.com/resized/film-poster/4/6/2/4/4/46244-dragon-the-bruce-lee-story-0-230-0-345-crop.jpg?v=de37b4bf85
322,01,Apr,2021,Sound of Metal,2019,× ★★★,,/marvelfan69/film/sound-of-metal/,6,Sound of Metal,"[{'@type': 'Person', 'name': 'Darius Marder', 'sameAs': '/director/darius-marder/'}]",4.2,"[{'@type': 'PublicationEvent', 'startDate': '2019'}]",https://letterboxd.com/film/sound-of-metal/,https://a.ltrbxd.com/resized/film-poster/4/3/2/0/0/4/432004-sound-of-metal-0-230-0-345-crop.jpg?v=289acd955b
323,19,Feb,2021,Arrival,2016,× ★★★★,,/marvelfan69/film/arrival-2016/,8,Arrival,"[{'@type': 'Person', 'name': 'Denis Villeneuve', 'sameAs': '/director/denis-villeneuve/'}]",4.12,"[{'@type': 'PublicationEvent', 'startDate': '2016'}]",https://letterboxd.com/film/arrival-2016/,https://a.ltrbxd.com/resized/sm/upload/3u/dy/qd/qd/4Iu5f2nv7huqvuYkmZvSPOtbFjs-0-230-0-345-crop.jpg?v=0fc28fdf2c
324,15,Feb,2021,24 Hour Party People,2002,× ★★★,,/marvelfan69/film/24-hour-party-people/,6,24 Hour Party People,"[{'@type': 'Person', 'name': 'Michael Winterbottom', 'sameAs': '/director/michael-winterbottom/'}]",3.79,"[{'@type': 'PublicationEvent', 'startDate': '2002'}]",https://letterboxd.com/film/24-hour-party-people/,https://a.ltrbxd.com/resized/film-poster/5/0/1/1/9/50119-24-hour-party-people-0-230-0-345-crop.jpg?v=799510ac16
325,02,Feb,2021,Caché,2005,× ★★★★,,/marvelfan69/film/cache/,8,Caché,"[{'@type': 'Person', 'name': 'Michael Haneke', 'sameAs': '/director/michael-haneke/'}]",4.06,"[{'@type': 'PublicationEvent', 'startDate': '2005'}]",https://letterboxd.com/film/cache/,https://a.ltrbxd.com/resized/film-poster/5/1/6/5/2/51652-cache-0-230-0-345-crop.jpg?v=3d93086d93
326,23,Jan,2021,Big,1988,× ★★★,,/marvelfan69/film/big/,6,Big,"[{'@type': 'Person', 'name': 'Penny Marshall', 'sameAs': '/director/penny-marshall/'}]",3.59,"[{'@type': 'PublicationEvent', 'startDate': '1988'}]",https://letterboxd.com/film/big/,https://a.ltrbxd.com/resized/sm/upload/jf/or/pv/94/me6uugsf6zWTkrcLBoNc9EElb5j-0-230-0-345-crop.jpg?v=36ce8e9b4d
327,23,Jan,2021,Coffee and Cigarettes,2003,× ★★★½,,/marvelfan69/film/coffee-and-cigarettes-2003/,7,Coffee and Cigarettes,"[{'@type': 'Person', 'name': 'Jim Jarmusch', 'sameAs': '/director/jim-jarmusch/'}]",3.73,"[{'@type': 'PublicationEvent', 'startDate': '2003'}]",https://letterboxd.com/film/coffee-and-cigarettes-2003/,https://a.ltrbxd.com/resized/film-poster/5/1/2/6/9/51269-coffee-and-cigarettes-0-230-0-345-crop.jpg?v=b4120db348
328,22,Jan,2021,Pieces of a Woman,2020,× ★★,,/marvelfan69/film/pieces-of-a-woman/,4,Pieces of a Woman,"[{'@type': 'Person', 'name': 'Kornél Mundruczó', 'sameAs': '/director/kornel-mundruczo/'}]",3.51,"[{'@type': 'PublicationEvent', 'startDate': '2020'}]",https://letterboxd.com/film/pieces-of-a-woman/,https://a.ltrbxd.com/resized/film-poster/5/6/7/5/4/7/567547-pieces-of-a-woman-0-230-0-345-crop.jpg?v=6e3402e7b3
329,17,Jan,2021,Soul,2020,× ★★★½,,/marvelfan69/film/soul-2020/,7,Soul,"[{'@type': 'Person', 'name': 'Pete Docter', 'sameAs': '/director/pete-docter/'}]",3.93,"[{'@type': 'PublicationEvent', 'startDate': '2020'}]",https://letterboxd.com/film/soul-2020/,https://a.ltrbxd.com/resized/film-poster/4/3/8/5/1/1/438511-soul-0-230-0-345-crop.jpg?v=8d0b74f9a8
330,16,Jan,2021,Another Round,2020,× ★★★★,,/marvelfan69/film/another-round/,8,Another Round,"[{'@type': 'Person', 'name': 'Thomas Vinterberg', 'sameAs': '/director/thomas-vinterberg/'}]",4.09,"[{'@type': 'PublicationEvent', 'startDate': '2020'}]",https://letterboxd.com/film/another-round/,https://a.ltrbxd.com/resized/film-poster/5/0/8/2/4/6/508246-another-round-0-230-0-345-crop.jpg?v=6227862b11
331,16,Jan,2021,Seabiscuit,2003,× ★★½,,/marvelfan69/film/seabiscuit/,5,Seabiscuit,"[{'@type': 'Person', 'name': 'Gary Ross', 'sameAs': '/director/gary-ross/'}]",3.31,"[{'@type': 'PublicationEvent', 'startDate': '2003'}]",https://letterboxd.com/film/seabiscuit/,https://a.ltrbxd.com/resized/film-poster/4/9/3/1/8/49318-seabiscuit-0-230-0-345-crop.jpg?v=88fe29fce0
332,12,Jan,2021,After Life,1998,× ★★★★,/marvelfan69/film/after-life/,/marvelfan69/film/after-life/,8,After Life,"[{'@type': 'Person', 'name': 'Hirokazu Kore-eda', 'sameAs': '/director/hirokazu-kore-eda/'}]",4.14,"[{'@type': 'PublicationEvent', 'startDate': '1998'}]",https://letterboxd.com/film/after-life/,https://a.ltrbxd.com/resized/film-poster/4/0/6/6/4/40664-after-life-0-230-0-345-crop.jpg?v=2c31c69fa9
333,08,Jan,2021,The Royal Tenenbaums,2001,× ★★★½,,/marvelfan69/film/the-royal-tenenbaums/,7,The Royal Tenenbaums,"[{'@type': 'Person', 'name': 'Wes Anderson', 'sameAs': '/director/wes-anderson/'}]",4.11,"[{'@type': 'PublicationEvent', 'startDate': '2001'}]",https://letterboxd.com/film/the-royal-tenenbaums/,https://a.ltrbxd.com/resized/sm/upload/sf/k0/qu/5o/5xw30y0pSaMtTcuZW5VaQPiR8qb-0-230-0-345-crop.jpg?v=b945b566a6
334,05,Jan,2021,Wonder Woman 1984,2020,× ★★,,/marvelfan69/film/wonder-woman-1984/,4,Wonder Woman 1984,"[{'@type': 'Person', 'name': 'Patty Jenkins', 'sameAs': '/director/patty-jenkins/'}]",2.09,"[{'@type': 'PublicationEvent', 'startDate': '2020'}]",https://letterboxd.com/film/wonder-woman-1984/,https://a.ltrbxd.com/resized/film-poster/3/9/5/7/3/1/395731-wonder-woman-1984-0-230-0-345-crop.jpg?v=767573fbcd
335,27,Dec,2020,The Incredibles,2004,× ★★★★,,/marvelfan69/film/the-incredibles/,8,The Incredibles,"[{'@type': 'Person', 'name': 'Brad Bird', 'sameAs': '/director/brad-bird/'}]",4.07,"[{'@type': 'PublicationEvent', 'startDate': '2004'}]",https://letterboxd.com/film/the-incredibles/,https://a.ltrbxd.com/resized/film-poster/4/6/8/0/6/46806-the-incredibles-0-230-0-345-crop.jpg?v=dce597a185
336,24,Dec,2020,A Christmas Story,1983,× ★★★,,/marvelfan69/film/a-christmas-story-1983/,6,A Christmas Story,"[{'@type': 'Person', 'name': 'Bob Clark', 'sameAs': '/director/bob-clark/'}]",3.56,"[{'@type': 'PublicationEvent', 'startDate': '1983'}]",https://letterboxd.com/film/a-christmas-story-1983/,https://a.ltrbxd.com/resized/sm/upload/vs/pg/yn/s8/a-christmas-story-0-230-0-345-crop.jpg?v=8349377b12
337,20,Dec,2020,My Octopus Teacher,2020,× ★★½,,/marvelfan69/film/my-octopus-teacher/,5,My Octopus Teacher,"[{'@type': 'Person', 'name': 'Philippa Ehrlich', 'sameAs': '/director/philippa-ehrlich/'}, {'@type': 'Person', 'name': 'James Reed', 'sameAs': '/director/james-reed-3/'}]",3.79,"[{'@type': 'PublicationEvent', 'startDate': '2020'}]",https://letterboxd.com/film/my-octopus-teacher/,https://a.ltrbxd.com/resized/film-poster/6/0/6/3/2/3/606323-my-octopus-teacher-0-230-0-345-crop.jpg?v=10452833b5
338,19,Dec,2020,Moneyball,2011,× ★★★★,,/marvelfan69/film/moneyball/,8,Moneyball,"[{'@type': 'Person', 'name': 'Bennett Miller', 'sameAs': '/director/bennett-miller/'}]",3.9,"[{'@type': 'PublicationEvent', 'startDate': '2011'}]",https://letterboxd.com/film/moneyball/,https://a.ltrbxd.com/resized/sm/upload/h1/fd/pz/pi/3oAa8mJJ97CH9AeGEY6vjAxqcvZ-0-230-0-345-crop.jpg?v=3ce471493f
339,17,Dec,2020,On the Rocks,2020,× ★★½,,/marvelfan69/film/on-the-rocks-2020/,5,On the Rocks,"[{'@type': 'Person', 'name': 'Sofia Coppola', 'sameAs': '/director/sofia-coppola/'}]",3.15,"[{'@type': 'PublicationEvent', 'startDate': '2020'}]",https://letterboxd.com/film/on-the-rocks-2020/,https://a.ltrbxd.com/resized/film-poster/5/0/3/6/3/2/503632-on-the-rocks-0-230-0-345-crop.jpg?v=bbce1a184c
340,11,Dec,2020,Captain Fantastic,2016,× ★★★,,/marvelfan69/film/captain-fantastic/,6,Captain Fantastic,"[{'@type': 'Person', 'name': 'Matt Ross', 'sameAs': '/director/matt-ross/'}]",3.92,"[{'@type': 'PublicationEvent', 'startDate': '2016'}]",https://letterboxd.com/film/captain-fantastic/,https://a.ltrbxd.com/resized/sm/upload/5d/hg/f9/my/fnaGmGCWgGOQjCpM0TqKPZJ5x85-0-230-0-345-crop.jpg?v=f4a9ad9d7a
341,05,Dec,2020,Heat,1995,× ★★★½,,/marvelfan69/film/heat-1995/,7,Heat,"[{'@type': 'Person', 'name': 'Michael Mann', 'sameAs': '/director/michael-mann/'}]",4.28,"[{'@type': 'PublicationEvent', 'startDate': '1995'}]",https://letterboxd.com/film/heat-1995/,https://a.ltrbxd.com/resized/film-poster/5/1/9/9/4/51994-heat-0-230-0-345-crop.jpg?v=54dce97dc6
342,15,Nov,2020,"4 Months, 3 Weeks and 2 Days",2007,× ★★★½,,/marvelfan69/film/4-months-3-weeks-and-2-days/,7,"4 Months, 3 Weeks and 2 Days","[{'@type': 'Person', 'name': 'Cristian Mungiu', 'sameAs': '/director/cristian-mungiu/'}]",4.23,"[{'@type': 'PublicationEvent', 'startDate': '2007'}]",https://letterboxd.com/film/4-months-3-weeks-and-2-days/,https://a.ltrbxd.com/resized/film-poster/5/0/6/0/4/50604-4-months-3-weeks-and-2-days-0-230-0-345-crop.jpg?v=2a0f21ad1f
343,14,Nov,2020,Highlander,1986,× ★★★,,/marvelfan69/film/highlander/,6,Highlander,"[{'@type': 'Person', 'name': 'Russell Mulcahy', 'sameAs': '/director/russell-mulcahy/'}]",3.32,"[{'@type': 'PublicationEvent', 'startDate': '1986'}]",https://letterboxd.com/film/highlander/,https://a.ltrbxd.com/resized/film-poster/4/7/9/3/0/47930-highlander-0-230-0-345-crop.jpg?v=5a26ce8c31
344,09,Nov,2020,Reality Bites,1994,× ★★★,,/marvelfan69/film/reality-bites/,6,Reality Bites,"[{'@type': 'Person', 'name': 'Ben Stiller', 'sameAs': '/director/ben-stiller/'}]",3.42,"[{'@type': 'PublicationEvent', 'startDate': '1994'}]",https://letterboxd.com/film/reality-bites/,https://a.ltrbxd.com/resized/film-poster/5/0/0/8/8/50088-reality-bites-0-230-0-345-crop.jpg?v=21c60fefd4
345,06,Nov,2020,Rachel Getting Married,2008,× ★★★★,/marvelfan69/film/rachel-getting-married/,/marvelfan69/film/rachel-getting-married/,8,Rachel Getting Married,"[{'@type': 'Person', 'name': 'Jonathan Demme', 'sameAs': '/director/jonathan-demme/'}]",3.6,"[{'@type': 'PublicationEvent', 'startDate': '2008'}]",https://letterboxd.com/film/rachel-getting-married/,https://a.ltrbxd.com/resized/sm/upload/99/bi/7m/q2/rq1z6yiYW1LTgXZhsyNgmtmOedK-0-230-0-345-crop.jpg?v=2a297d2663
346,09,Sep,2020,The King of Comedy,1982,× ★★★★,,/marvelfan69/film/the-king-of-comedy/,8,The King of Comedy,"[{'@type': 'Person', 'name': 'Martin Scorsese', 'sameAs': '/director/martin-scorsese/'}]",4.24,"[{'@type': 'PublicationEvent', 'startDate': '1982'}]",https://letterboxd.com/film/the-king-of-comedy/,https://a.ltrbxd.com/resized/sm/upload/4g/y9/qr/q9/pbAqLKoLydP7jl6P0vmYwlDtRPD-0-230-0-345-crop.jpg?v=8eb030b5f7
